Data
2.590642
2.739419
2.904428
3.08662
3.28706
3.506925
3.747493
4.010127
4.296254
4.607339
4.944848
5.310198
5.70469
6.129433
6.585232
7.072461
7.590905
8.139573
8.716478
9.318398
9.940626
10.57672
11.21827
11.85478
12.47364
13.06021
13.59825
14.07046
14.4594
14.74853
14.92347
14.97318
14.89105
14.67559
14.33077
13.8657
13.29404
12.63283
11.90127
11.1194
10.30688
9.482047
8.661173
7.858065
7.08389
6.347199
5.654108
5.008557
4.412627
3.866859
3.370573
2.922146
2.51927
2.159165
1.838753
1.554804
1.304049
1.083262
0.889326
0.719278
0.570333
0.439906
0.325617
0.225292
0.136953
0.058817
-0.01073
-0.07312
-0.12966
-0.1815
-0.2297
-0.27518
-0.31881
-0.36136
-0.40354
-0.44601
-0.4894
-0.53431
-0.58132
-0.631
-0.68393
-0.74068
-0.80186
-0.8681
-0.94007
-1.01848
-1.1041
-1.19774
-1.30031
-1.41279
-1.53623
-1.67182
-1.82083
-1.98466
-2.16483
-2.36301
-2.58102
-2.82082
-3.08452
-3.37441
-3.6929
-4.04252
-4.42591
-4.84574
-5.30465
-5.80515
-6.34947
-6.93937
-7.57587
-8.25899
-8.98729
-9.75744
-10.5637
-11.3973
-12.2461
-13.0938
-13.92
-14.7006
-15.4077
-16.0117
-16.4828
-16.7934
-16.9213
-16.8514
-16.5786
-16.1077
-15.454
-14.6409
-13.6984
-12.6593
-11.5573
-10.4242
-9.28818
-8.1731
-7.09775
-6.0761
-5.11767
-4.22813
-3.40998
-2.66314
-1.98564
-1.37408
-0.82411
-0.33077
0.111241
0.507331
0.862864
1.183053
1.472877
1.737037
1.97993
2.205637
2.417928
2.620275
2.815865
3.007626
3.198245
3.390195
3.585754
3.787026
3.99596
4.214361
4.443899
4.686118
4.94243
5.214107
5.502269
5.807855
6.131595
6.473963
6.835121
7.214861
7.61252
8.0269
8.456174
8.89779
9.348379
9.803673
10.25845
10.70651
11.1407
11.55303
11.93481
12.27696
12.57031
12.80606
12.97624
13.07417
13.09497
13.03591
12.89663
12.67928
12.38842
12.03075
11.61476
11.15023
10.6477
10.11797
9.571614
9.018587
8.467935
7.927588
7.40426
6.903415
6.429311
5.985081
5.572851
5.193869
4.848647
4.537093
4.258646
4.012384
3.797135
3.611562
3.454239
3.323714
3.218558
3.137408
3.078991
3.042154
3.025877
3.029283
3.051646
3.092397
3.151117
3.227543
3.321559
3.433195
3.562615
3.710113
3.8761
4.061094
4.265702
4.490604
4.73653
5.004229
5.29444
5.607841
5.945003
6.306323
6.691947
7.101681
7.534882
7.990336
8.466129
8.959505
9.466715
9.982893
10.50194
11.01645
11.51774
11.99589
12.44
12.83847
13.17953
13.45176
13.64478
13.74997
13.76111
13.67491
13.49133
13.21369
12.84851
12.40508
11.89486
11.33077
10.72642
10.09543
9.450795
8.804423
8.16679
7.546769
6.951561
6.386735
5.856343
5.363074
4.908439
4.492963
4.116373
3.777772
3.475801
3.208771
2.974783
2.771826
2.597855
2.450853
2.328881
2.230115
2.152869
2.095615
2.056996
2.035828
2.031108
2.042006
2.06787
2.108219
2.162735
2.231263
2.313806
2.410515
2.521688
2.647766
2.789326
2.947078
3.121856
3.314618
3.526431
3.758464
4.011973
4.288279
4.588745
4.91474
5.267591
5.648527
6.058601
6.498593
6.968892
7.469352
7.99912
8.556436
9.138416
9.740813
10.35779
10.9817
11.60297
12.20998
12.78924
13.32562
13.80287
14.20437
14.51408
14.71769
14.80369
14.76448
14.59714
14.30378
13.89152
13.37197
12.76033
12.07427
11.3327
10.55459
9.757977
8.959217
8.172471
7.409458
6.679404
5.989152
5.343375
4.744851
4.194764
3.693005
3.238448
2.829207
2.462853
2.136598
1.847445
1.592311
1.368118
1.171864
1.000677
0.851846
0.722846
0.611347
0.515223
0.432546
0.36158
0.300771
0.24874
0.204264
0.166265
0.133798
0.106036
0.082259
0.061839
0.044231
0.028966
0.015633
0.003879
-0.0066
-0.01608
-0.02478
-0.03291
-0.04065
-0.04817
-0.0556
-0.06308
-0.07073
-0.07868
-0.08702
-0.09588
-0.10537
-0.11559
-0.12667
-0.13874
-0.15193
-0.16637
-0.18223
-0.19967
-0.21889
-0.24008
-0.26347
-0.28932
-0.31789
-0.3495
-0.38449
-0.42324
-0.46618
-0.51377
-0.56655
-0.6251
-0.69008
-0.7622
-0.84229
-0.93125
-1.03009
-1.13992
-1.26199
-1.3977
-1.54858
-1.71635
-1.90288
-2.11028
-2.34085
-2.5971
-2.88181
-3.19796
-3.5488
-3.93775
-4.36845
-4.84464
-5.37007
-5.94839
-6.58291
-7.27633
-8.03035
-8.84515
-9.7188
-10.6464
-11.6194
-12.6243
-13.6422
-14.6478
-15.6098
-16.4907
-17.2493
-17.8432
-18.2324
-18.3843
-18.2775
-17.9053
-17.2768
-16.416
-15.359
-14.1498
-12.8353
-11.4613
-10.0692
-8.69401
-7.36351
-6.09809
-4.91152
-3.81189
-2.80267
-1.88374
-1.05234
-0.30385
0.367543
0.968396
1.505583
1.986037
2.416546
2.80362
3.153397
3.471595
3.763483
4.033878
4.287148
4.527224
4.757628
4.981487
5.201562
5.420264
5.639679
5.86158
6.087443
6.318451
6.555503
6.799208
7.049886
7.307554
7.571919
7.84236
8.117915
8.39727
8.678741
8.960275
9.239448
9.513478
9.779258
10.03339
10.27226
10.49211
10.68914
10.85963
11.00009
11.10737
11.17879
11.21233
11.20666
11.1613
11.07659
10.95377
10.79488
10.60274
10.38082
10.13311
9.863986
9.578031
9.27992
8.974262
8.665482
8.357729
8.0548
7.760087
7.476555
7.206729
6.952707
6.716177
6.498451
6.300505
6.123014
5.966401
5.830875
5.716473
5.623096
5.550544
5.498544
5.466776
5.454892
5.462535
5.489348
5.534986
5.599117
5.681425
5.781606
5.89936
6.034383
6.186355
6.35492
6.539665
6.740101
6.955631
7.185523
7.428877
7.68459
7.951319
8.227447
8.511053
8.799876
9.091302
9.382346
9.66966
9.949551
10.21802
10.47084
10.70362
10.91195
11.09151
11.23826
11.34856
11.41936
11.44836
11.43411
11.3761
11.27487
11.13191
10.94971
10.7316
10.48163
10.20442
9.904988
9.588536
9.260304
8.925402
8.588683
8.254635
7.927308
7.610267
7.306571
7.018774
6.748946
6.498704
6.269255
6.061441
5.875793
5.712582
5.571861
5.45352
5.357319
5.282929
5.229964
5.198004
5.186623
5.195399
5.223931
5.271848
5.338808
5.424504
5.528658
5.651014
5.791328
5.949352
6.12482
6.317422
6.526779
6.752417
6.99373
7.249944
7.52008
7.802908
8.096907
8.400219
8.710617
9.025465
9.341699
9.655818
9.963892
10.2616
10.54429
10.80706
11.04489
11.25281
11.42605
11.56023
11.6516
11.69718
11.69498
11.64407
11.5447
11.3983
11.20743
10.97571
10.7076
10.40829
10.08342
9.738888
9.380649
9.014505
8.645957
8.280076
7.921415
7.573956
7.241086
6.925604
6.629743
6.355214
6.103259
5.874706
5.670033
5.489423
5.332829
5.200021
5.090635
5.004221
4.94027
4.898253
4.877642
4.877929
4.898646
4.939366
4.999719
5.079386
5.178101
5.295645
5.431834
5.586511
5.759522
5.950704
6.159852
6.386696
6.630862
6.891839
7.16893
7.461212
7.767479
8.086194
8.415437
8.752852
9.095606
9.44036
9.783245
10.11988
10.44538
10.75447
11.04155
11.30085
11.52664
11.71341
11.85612
11.95048
11.99311
11.98182
11.91572
11.79531
11.62249
11.40049
11.13373
10.82762
10.48831
10.1224
9.736731
9.338086
8.932985
8.527515
8.127191
7.736875
7.360729
7.002211
6.664092
6.348502
6.056991
5.790597
5.549917
5.335186
5.146341
4.983091
4.844978
4.731425
4.641788
4.575389
4.531553
4.509628
4.509013
4.529164
4.569611
4.629958
4.70989
4.809166
4.927618
5.065138
5.221667
5.39718
5.591664
5.805092
6.037399
6.28844
6.557956
6.845526
7.150517
7.472023
7.808809
8.159242
8.52123
8.892153
9.268813
9.64739
10.02342
10.3918
10.74685
11.08235
11.39174
11.66827
11.90526
12.09636
12.23587
12.31902
12.3423
12.30366
12.20269
12.04068
11.82059
11.54691
11.22545
10.86305
10.46727
10.04599
9.607191
9.158564
8.707339
8.260086
7.822597
7.399823
6.995858
6.613966
6.256627
5.925617
5.62209
5.346668
5.099534
4.880518
4.689178
4.524872
4.386826
4.274183
4.186057
4.121566
4.079866
4.060173
4.061783
4.084085
4.126569
4.18883
4.270569
4.371589
4.491793
4.631171
4.78979
4.967777
5.165303
5.382556
5.619713
5.87691
6.154198
6.451497
6.768543
7.104825
7.459516
7.831399
8.218778
8.619401
9.030377
9.448096
9.868175
10.28543
10.69385
11.0867
11.45659
11.79566
12.09584
12.34916
12.5481
12.68604
12.75758
12.75897
12.68834
12.54591
12.33401
12.057
11.72103
11.3337
10.90369
10.4403
9.953015
9.451132
8.94343
8.437919
7.941665
7.460704
7.000005
6.563498
6.154143
5.774013
5.424413
5.105988
4.818842
4.562645
4.336739
4.140225
3.972045
3.831047
3.716043
3.625858
3.559363
3.515507
3.493338
3.492019
3.51084
3.549222
3.606722
3.683034
3.777984
3.891525
4.023731
4.174786
4.344975
4.534662
4.744277
4.974291
5.225188
5.497434
5.791429
6.107467
6.445671
6.805926
7.1878
7.590453
8.012535
8.452075
8.906373
9.371881
9.844108
10.31754
10.78561
11.24069
11.67421
12.07681
12.43865
12.74973
13.00041
13.1819
13.28684
13.30979
13.24767
13.10002
12.86916
12.56006
12.18002
11.73833
11.24564
10.71338
10.15323
9.576547
8.993974
8.415094
7.848243
7.3004
6.777179
6.282878
5.820589
5.392327
4.999183
4.64148
4.318918
4.030716
3.775736
3.552591
3.359743
3.195574
3.058455
2.946795
2.859079
2.793903
2.749991
2.726213
2.721592
2.735317
2.766736
2.815364
2.880876
2.963103
3.062034
3.177802
3.310682
3.46108
3.62953
3.816674
4.023256
4.250105
4.498107
4.768191
5.061287
5.378289
5.720004
6.087091
6.47998
6.898781
7.343174
7.81228
8.304516
8.817433
9.347554
9.890203
10.43936
10.98757
11.52587
12.04386
12.52986
12.97127
13.35499
13.6681
13.8986
14.03619
14.0731
14.00476
13.83022
13.55234
13.17768
12.71606
12.17988
11.58328
10.94133
10.26911
9.581068
8.890422
8.208772
7.5459
6.909696
6.306206
5.73977
5.213204
4.728013
4.284617
3.882559
3.520705
3.197425
2.910738
2.658444
2.438232
2.247762
2.084733
1.946931
1.832269
1.738814
1.6648
1.608641
1.568935
1.544465
1.534195
1.537266
1.552991
1.580849
1.620478
1.671666
1.734351
1.808611
1.894663
1.992857
2.103674
2.227725
2.365751
2.518615
2.687311
2.872953
3.076778
3.300137
3.544493
3.811403
4.102506
4.419496
4.764087
5.137966
5.542729
5.979798
6.450308
6.954975
7.493921
8.066468
8.670896
9.304164
9.961615
10.63667
11.32055
12.00208
12.6676
13.30105
13.88438
14.39819
14.82269
15.13901
15.33063
15.38481
15.29393
15.05633
14.67662
14.16542
13.53849
12.81537
12.01791
11.16868
10.28959
9.400795
8.519922
7.661682
6.837721
6.056726
5.324671
4.645155
4.019787
3.448553
2.930182
2.462456
2.042484
1.666933
1.332211
1.034613
0.770436
0.536058
0.328001
0.142971
-0.02212
-0.17015
-0.30377
-0.4254
-0.53729
-0.64147
-0.73982
-0.83404
-0.92572
-1.01631
-1.10719
-1.19963
-1.29485
-1.39405
-1.49836
-1.60895
-1.72696
-1.85355
-1.98993
-2.13734
-2.29708
-2.47052
-2.6591
-2.86434
-3.08786
-3.33135
-3.59659
-3.88543
-4.19978
-4.54158
-4.91278
-5.31522
-5.75063
-6.22051
-6.72594
-7.2675
-7.84501
-8.45729
-9.10188
-9.77471
-10.4698
-11.1788
-11.8909
-12.5926
-13.2677
-13.8974
-14.4613
-14.9381
-15.3069
-15.5487
-15.6485
-15.596
-15.3877
-15.0267
-14.5227
-13.8917
-13.1538
-12.3323
-11.4515
-10.535
-9.60493
-8.68065
-7.77834
-6.91086
-6.08782
-5.31584
-4.59892
-3.93888
-3.33576
-2.78822
-2.29388
-1.84963
-1.45187
-1.09675
-0.78026
-0.4984
-0.24728
-0.02314
0.177578
0.358219
0.521893
0.671479
0.809632
0.938795
1.061216
1.178962
1.293945
1.407939
1.522606
1.639509
1.76014
1.885935
2.018295
2.158601
2.30823
2.468572
2.64104
2.827081
3.028186
3.245894
3.481794
3.737524
4.01476
4.315206
4.640563
4.992499
5.372598
5.782292
6.222775
6.694891
7.198996
7.734784
8.301087
8.895645
9.514846
10.15346
10.80438
11.45842
12.10417
12.728
13.31427
13.84579
14.30447
14.67239
14.93293
15.07209
15.07974
14.95067
14.68517
14.28919
13.77389
13.15477
12.45046
11.68132
10.86808
10.03067
9.187309
8.353859
7.543508
6.766677
6.031127
5.342183
4.703042
4.115114
3.578349
3.091564
2.652719
2.259167
1.907856
1.595499
1.31871
1.074101
0.858363
0.668322
0.500975
0.353512
0.223333
0.108045
0.005461
-0.08641
-0.16936
-0.24503
-0.3149
-0.3803
-0.44243
-0.50242
-0.56127
-0.61993
-0.67928
-0.74016
-0.80335
-0.86966
-0.93986
-1.01472
-1.09504
-1.18164
-1.27539
-1.37718
-1.48799
-1.60885
-1.74086
-1.88524
-2.04328
-2.21639
-2.40609
-2.61403
-2.84199
-3.09186
-3.3657
-3.66566
-3.99399
-4.35304
-4.74518
-5.17278
-5.63808
-6.1431
-6.68948
-7.27828
-7.90972
-8.58288
-9.29529
-10.0425
-10.8178
-11.6113
-12.41
-13.1975
-13.9536
-14.655
-15.2762
-15.7904
-16.172
-16.3982
-16.4516
-16.3221
-16.0082
-15.5173
-14.8653
-14.0749
-13.1735
-12.1909
-11.1568
-10.099
-9.04231
-8.00741
-7.01068
-6.06429
-5.17659
-4.35254
-3.59432
-2.90188
-2.27346
-1.70604
-1.19572
-0.73804
-0.32822
0.038614
0.367338
0.662693
0.929219
1.171215
1.392713
1.597462
1.78894
1.970355
2.144668
2.314609
2.482703
2.651288
2.822543
2.998508
3.181105
3.372155
3.573395
3.786487
4.01303
4.254558
4.51254
4.788372
5.083354
5.39867
5.735348
6.094213
6.475822
6.880391
7.307701
7.756988
8.226824
8.714978
9.218281
9.732485
10.25215
10.77054
11.27963
11.77009
12.23151
12.65261
13.02167
13.32708
13.55793
13.70475
13.76016
13.71946
13.58111
13.34689
13.02186
12.61407
12.13406
11.59412
11.00762
10.38823
9.749278
9.10321
8.461176
7.832795
7.226036
6.647211
6.101056
5.590872
5.118694
4.685487
4.291331
3.935603
3.617148
3.334418
3.085607
2.86875
2.681815
2.522771
2.389642
2.280552
2.193751
2.127642
2.080791
2.051937
2.039994
2.044058
2.063397
2.097454
2.145838
2.208324
2.284844
2.375484
2.480477
2.600202
2.735176
2.886049
3.053603
3.23874
3.442479
3.665945
3.910355
4.177001
4.467228
4.7824
5.123862
5.492886
5.890599
6.317898
6.775343
7.263018
7.780375
8.326046
8.897631
9.491468
10.1024
10.72356
11.34617
11.95948
12.55078
13.10559
13.60808
14.04174
14.39021
14.63837
14.77348
14.78627
14.67183
14.43018
14.06641
13.59034
13.01578
12.35947
11.6399
10.87609
10.08653
9.288282
8.496437
7.723708
6.980329
6.274095
5.610542
4.993198
4.423875
3.902971
3.429757
3.002647
2.619422
2.277434
1.973768
1.705374
1.469173
1.262134
1.081335
0.924003
0.787542
0.669549
0.56782
0.480353
0.40534
0.341161
0.286373
0.239695
0.2
0.166298
0.137723
0.11352
0.093035
0.075701
0.06103
0.048602
0.038054
0.029078
0.021408
0.014817
0.009112
0.004127
-0.00028
-0.00424
-0.00784
-0.01119
-0.01435
-0.01742
-0.02043
-0.02346
-0.02656
-0.02978
-0.03316
-0.03675
-0.0406
-0.04476
-0.04928
-0.0542
-0.0596
-0.06552
-0.07204
-0.07922
-0.08715
-0.09591
-0.1056
-0.11633
-0.12821
-0.14138
-0.15598
-0.17219
-0.19017
-0.21014
-0.23233
-0.25698
-0.28438
-0.31485
-0.34875
-0.38647
-0.42844
-0.47517
-0.52721
-0.58518
-0.64976
-0.72172
-0.80194
-0.89136
-0.99106
-1.10225
-1.22626
-1.36458
-1.51886
-1.69096
-1.88291
-2.09699
-2.33569
-2.60176
-2.89821
-3.22833
-3.59563
-4.0039
-4.45711
-4.95936
-5.51475
-6.12725
-6.80041
-7.53705
-8.33881
-9.20549
-10.1344
-11.1193
-12.1495
-13.2088
-14.2744
-15.3166
-16.2986
-17.1776
-17.9076
-18.4426
-18.7418
-18.7743
-18.524
-17.9918
-17.1964
-16.1714
-14.9616
-13.6175
-12.1899
-10.7262
-9.26738
-7.84639
-6.48807
-5.20962
-4.02158
-2.92909
-1.93304
-1.03119
-0.21907
0.509241
1.160547
1.74208
2.261171
2.725025
3.140557
3.514292
3.852299
4.160165
4.442979
4.705342
4.95138
5.184762
5.408729
5.626114
5.839368
6.050583
6.26151
6.473577
6.687901
6.905298
7.12629
7.351111
7.579701
7.811714
8.046511
8.283161
8.520443
8.756849
8.990596
9.219637
9.441691
9.654278
9.85476
10.0404
10.20844
10.35616
10.48099
10.58056
10.65284
10.6962
10.70948
10.69206
10.64391
10.56558
10.45823
10.32357
10.16383
9.981656
9.78007
9.562334
9.331868
9.092154
8.846644
8.598679
8.351425
8.107818
7.87053
7.64194
7.424127
7.21887
7.027655
6.851691
6.691936
6.549117
6.42376
6.316215
6.226685
6.155249
6.101885
6.066494
6.048913
6.048932
6.066305
6.10076
6.151999
6.219707
6.303544
6.403147
6.518118
6.648018
6.792354
6.950563
7.121994
7.305891
7.501373
7.70741
7.922801
8.146157
8.375875
8.610129
8.846854
9.083743
9.318252
9.547616
9.768876
9.978919
10.17454
10.3525
10.50962
10.64289
10.74952
10.82712
10.87371
10.88789
10.86884
10.81645
10.73124
10.61445
10.46795
10.29417
10.09608
9.876993
9.640543
9.390513
9.130745
8.865035
8.597041
8.330208
8.067711
7.812417
7.566856
7.333219
7.113357
6.908793
6.720748
6.550165
6.397738
6.263949
6.149091
6.053308
5.976616
5.918935
5.880107
5.85992
5.858121
5.87443
5.908551
5.960173
6.028976
6.114631
6.216792
6.335091
6.469129
6.61846
6.782575
6.960888
7.152706
7.357214
7.573445
7.800258
8.036307
8.280021
8.52958
8.782898
9.037613
9.291083
9.5404
9.782407
10.01374
10.2309
10.43028
10.60831
10.76155
10.88676
10.98108
11.04212
11.06807
11.0578
11.01091
10.92779
10.80959
10.65824
10.47631
10.26698
10.0339
9.781059
9.512644
9.23293
8.946142
8.656351
8.36739
8.082785
7.805704
7.538937
7.284879
7.045542
6.822564
6.617243
6.430562
6.263229
6.115713
5.98828
5.881032
5.793937
5.726859
5.679588
5.65186
5.643378
5.653823
5.68287
5.730193
5.795468
5.878374
5.978589
6.095785
6.229615
6.379704
6.545626
6.726893
6.922924
7.133025
7.356359
7.591916
7.838485
8.094619
8.35861
8.628458
8.901857
9.176175
9.448458
9.71544
9.973574
10.21908
10.448
10.65633
10.84009
10.99544
11.1189
11.20738
11.25841
11.27021
11.24183
11.17317
11.06504
10.91913
10.73794
10.52474
10.28338
10.01816
9.73371
9.434782
9.126138
8.812399
8.497939
8.186799
7.882622
7.588619
7.30755
7.041727
6.793034
6.562951
6.352596
6.162763
5.993969
5.846494
5.720427
5.615704
5.532146
5.469488
5.427409
5.405556
5.403557
5.421045
5.45766
5.513059
5.586916
5.678925
5.788792
5.916226
6.060928
6.222579
6.400814
6.595207
6.805239
7.030274
7.269523
7.522011
7.786541
8.061657
8.345605
8.636305
8.931318
9.227832
9.522652
9.812212
10.0926
10.35962
10.60885
10.83576
11.03585
11.20479
11.33857
11.43368
11.48731
11.49745
11.46303
11.38399
11.26132
11.09703
10.89408
10.65625
10.38801
10.09429
9.780372
9.451627
9.113385
8.770772
8.428588
8.091213
7.762548
7.445977
7.144362
6.860049
6.594903
6.350342
6.127387
5.926713
5.748701
5.59349
5.461024
5.351102
5.26341
5.197565
5.15314
5.12969
5.12677
5.143955
5.180847
5.237082
5.312333
5.406311
5.518754
5.649425
5.798098
5.964537
6.148484
6.349631
6.567593
6.801875
7.051842
7.316672
7.595322
7.886478
8.188513
8.499442
8.816886
9.138035
9.459632
9.777966
10.08889
10.38786
10.67001
10.93025
11.16343
11.36445
11.52852
11.65132
11.7292
11.75942
11.74026
11.67118
11.55285
11.38714
11.17709
10.92676
10.64103
10.32543
9.985889
9.628529
9.259426
8.88444
8.50906
8.138289
7.776564
7.42772
7.094974
6.780941
6.487671
6.216694
5.969079
5.745498
5.546284
5.3715
5.220991
5.094437
4.991405
4.911386
4.853831
4.818182
4.803893
4.81045
4.837384
4.884279
4.950776
5.036576
5.141435
5.265157
5.407586
5.568587
5.748033
5.945781
6.161646
6.395369
6.646582
6.914771
7.199223
7.498986
7.812811
8.139096
8.475838
8.820574
9.170341
9.521644
9.870438
10.21214
10.54168
10.85354
11.14192
11.40086
11.62447
11.80712
11.94373
12.03001
12.0627
12.03977
11.96057
11.82593
11.6381
11.40068
11.1185
10.79733
10.44365
10.06435
9.6665
9.257032
8.84257
8.429235
8.02253
7.627262
7.247502
6.886593
6.547178
6.231254
5.940232
5.675017
5.436084
5.22355
5.037252
4.876808
4.741681
4.631233
4.544765
4.48156
4.44091
4.422145
4.424648
4.447873
4.491349
4.554691
4.637595
4.739841
4.86128
5.001834
5.161473
5.340204
5.538052
5.755027
5.991103
6.246178
6.520031
6.812282
7.122332
7.449307
7.791996
8.148779
8.517562
8.895708
9.279979
9.666488
10.05068
10.42732
10.79057
11.13402
11.45091
11.73423
11.97706
12.1728
12.31552
12.40028
12.42343
12.38284
12.2781
12.11057
11.88335
11.60116
11.27005
10.89715
10.49031
10.05771
9.607588
9.147879
8.686012
8.228708
7.781872
7.350524
6.938795
6.549947
6.186442
5.850011
5.541753
5.262225
5.011537
4.789447
4.59544
4.428806
4.288701
4.174212
4.084395
4.018319
3.975098
3.95391
3.954023
3.9748
4.015713
4.076345
4.156391
4.255657
4.37405
4.511575
4.668321
4.844445
5.040156
5.255692
5.49129
5.747156
6.023428
6.320124
6.637095
6.97396
7.330036
7.704261
8.095112
8.50051
8.917738
9.343355
9.773123
10.20197
10.62395
11.03232
11.41961
11.77776
12.09842
12.3732
12.59408
12.75382
12.84638
12.86732
12.81412
12.68642
12.48608
12.21713
11.88553
11.49892
11.06609
10.59664
10.10042
9.587194
9.066207
8.54595
8.033948
7.53665
7.059389
6.606399
6.180878
5.785088
5.420459
5.087721
4.787018
4.518029
4.280076
4.072217
3.893336
3.742214
3.617586
3.518195
3.442832
3.390361
3.35975
3.350085
3.360582
3.390595
3.439617
3.507286
3.59338
3.697811
3.820622
3.961977
4.122152
4.301518
4.500531
4.719705
4.959594
5.22076
5.503737
5.808988
6.136852
6.487482
6.860771
7.256264
7.673064
8.109718
8.5641
9.03329
9.513457
9.999748
10.48621
10.96577
11.43024
11.87043
12.27639
12.63769
12.94386
13.1849
13.35187
13.43748
13.4366
13.34674
13.16822
12.90431
12.56103
12.14678
11.67183
11.14773
10.58664
10.00077
9.401802
8.800515
8.206471
7.627846
7.071361
6.542303
6.044606
5.580981
5.15307
4.761606
4.406581
4.0874
3.803018
3.552072
3.332982
3.144048
2.98352
2.849661
2.740795
2.655341
2.591843
2.548987
2.525613
2.520729
2.533505
2.563286
2.60958
2.672062
2.750567
2.845087
2.955765
3.082889
3.226882
3.3883
3.56782
3.766228
3.984408
4.223322
4.483993
4.767475
5.074819
5.407028
5.765003
6.149472
6.560909
6.999423
7.464641
7.955564
8.470401
9.006395
9.559634
10.12488
10.6954
11.26286
11.81732
12.34729
12.83996
13.28161
13.65821
13.9561
14.16291
14.26844
14.26549
14.15054
13.92413
13.59094
13.1595
12.6416
12.05146
11.40477
10.71774
10.00625
9.285139
8.567653
7.865161
7.186991
6.540439
5.930877
5.361939
4.835745
4.353143
3.913947
3.517164
3.161188
2.843984
2.563232
2.31645
2.101092
1.914632
1.754614
1.618704
1.504717
1.410636
1.33463
1.275053
1.230448
1.199544
1.181252
1.174655
1.179
1.193695
1.218295
1.252498
1.296139
1.34918
1.41171
1.483937
1.566189
1.65891
1.76266
1.878116
2.006072
2.147442
2.303261
2.474688
2.663005
2.869621
3.096071
3.344008
3.615198
3.911505
4.234873
4.587286
4.97073
5.387127
5.838246
6.325592
6.85026
7.412745
8.012716
8.648736
9.317948
10.01572
10.73525
11.46728
12.19973
12.91762
13.60312
14.23591
14.79396
15.25465
15.59629
15.79989
15.8509
15.74077
15.468
15.03848
14.46508
13.76646
12.96549
12.08732
11.15756
10.20067
9.238747
8.290752
7.372142
6.494818
5.667333
4.895245
4.181547
3.527131
2.931218
2.391767
1.905815
1.469774
1.079664
0.731311
0.420482
0.143002
-0.10517
-0.3279
-0.52881
-0.7113
-0.87854
-1.03345
-1.17871
-1.31682
-1.45005
-1.58054
-1.71024
-1.841
-1.97456
-2.11256
-2.2566
-2.40822
-2.56892
-2.74021
-2.92359
-3.12057
-3.33268
-3.56147
-3.8085
-4.07537
-4.36367
-4.67497
-5.0108
-5.3726
-5.76163
-6.17898
-6.62538
-7.10112
-7.60591
-8.13871
-8.69751
-9.27913
-9.87901
-10.491
-11.107
-11.7171
-12.3096
-12.8708
-13.3856
-13.838
-14.2119
-14.4919
-14.6648
-14.7203
-14.652
-14.4582
-14.1422
-13.7119
-13.1796
-12.5606
-11.8726
-11.1341
-10.3635
-9.57804
-8.79336
-8.02284
-7.27745
-6.56581
-5.89421
-5.26689
-4.6863
-4.1534
-3.66791
-3.22862
-2.83361
-2.48047
-2.16645
-1.88863
-1.64399
-1.42957
-1.24246
-1.07991
